program,sub_program,district_name,campus_id,campus,year,demog,subject,proficiency,rate
Alumni Network,NULL,DALLAS ISD,57905135,EVERETTE LEE DEGOLYER EL,2016,econ_dis,science,meets,51
Alumni Network,NULL,DALLAS ISD,57905135,EVERETTE LEE DEGOLYER EL,2016,econ_dis,science,approaches,80
ALP,C4,DALLAS ISD,57905145,STEPHEN C FOSTER EL,2016,econ_dis,soc_stud,meets,33
ALP,C4,DALLAS ISD,57905145,STEPHEN C FOSTER EL,2016,econ_dis,soc_stud,approaches,71
ALP,C4,DALLAS ISD,57905145,STEPHEN C FOSTER EL,2016,econ_dis,science,meets,38
ALP,C4,DALLAS ISD,57905145,STEPHEN C FOSTER EL,2016,econ_dis,science,approaches,70
ALP,C4,DALLAS ISD,57905148,TOM C GOOCH EL,2016,econ_dis,soc_stud,meets,39
ALP,C4,DALLAS ISD,57905148,TOM C GOOCH EL,2016,econ_dis,soc_stud,approaches,75
ALP,C4,DALLAS ISD,57905148,TOM C GOOCH EL,2016,econ_dis,science,meets,45
ALP,C4,DALLAS ISD,57905148,TOM C GOOCH EL,2016,econ_dis,science,approaches,68
Alumni Network,NULL,DALLAS ISD,57905149,LENORE KIRK HALL EL,2016,econ_dis,soc_stud,meets,40
Alumni Network,NULL,DALLAS ISD,57905149,LENORE KIRK HALL EL,2016,econ_dis,soc_stud,approaches,73
Alumni Network,NULL,DALLAS ISD,57905149,LENORE KIRK HALL EL,2016,econ_dis,science,meets,43
Alumni Network,NULL,DALLAS ISD,57905149,LENORE KIRK HALL EL,2016,econ_dis,science,approaches,76
Teams,Teams 2,DALLAS ISD,57905153,VICTOR H HEXTER EL,2016,econ_dis,soc_stud,meets,49
Teams,Teams 2,DALLAS ISD,57905153,VICTOR H HEXTER EL,2016,econ_dis,soc_stud,approaches,80
Teams,Teams 2,DALLAS ISD,57905153,VICTOR H HEXTER EL,2016,econ_dis,science,meets,52
Teams,Teams 2,DALLAS ISD,57905153,VICTOR H HEXTER EL,2016,econ_dis,science,approaches,79
Teams,Teams 1,DALLAS ISD,57905154,LARRY G SMITH EL,2016,econ_dis,soc_stud,meets,36
Teams,Teams 1,DALLAS ISD,57905154,LARRY G SMITH EL,2016,econ_dis,soc_stud,approaches,75
Teams,Teams 1,DALLAS ISD,57905154,LARRY G SMITH EL,2016,econ_dis,science,meets,32
Teams,Teams 1,DALLAS ISD,57905154,LARRY G SMITH EL,2016,econ_dis,science,approaches,66
Teams,Teams 2,DALLAS ISD,57905156,NATHANIEL HAWTHORNE EL,2016,econ_dis,soc_stud,meets,42
Teams,Teams 2,DALLAS ISD,57905156,NATHANIEL HAWTHORNE EL,2016,econ_dis,soc_stud,approaches,71
Teams,Teams 2,DALLAS ISD,57905156,NATHANIEL HAWTHORNE EL,2016,econ_dis,science,meets,35
Teams,Teams 2,DALLAS ISD,57905156,NATHANIEL HAWTHORNE EL,2016,econ_dis,science,approaches,70
Teams,Teams 1,DALLAS ISD,57905163,ALBERT SIDNEY JOHNSTON EL,2016,econ_dis,soc_stud,meets,17
Teams,Teams 1,DALLAS ISD,57905163,ALBERT SIDNEY JOHNSTON EL,2016,econ_dis,soc_stud,approaches,51
Teams,Teams 1,DALLAS ISD,57905163,ALBERT SIDNEY JOHNSTON EL,2016,econ_dis,science,meets,18
Teams,Teams 1,DALLAS ISD,57905163,ALBERT SIDNEY JOHNSTON EL,2016,econ_dis,science,approaches,53
Teams,Teams 1,DALLAS ISD,57905166,EDWIN J KIEST EL,2016,econ_dis,soc_stud,meets,30
Teams,Teams 1,DALLAS ISD,57905166,EDWIN J KIEST EL,2016,econ_dis,soc_stud,approaches,72
Teams,Teams 1,DALLAS ISD,57905166,EDWIN J KIEST EL,2016,econ_dis,science,meets,34
Teams,Teams 1,DALLAS ISD,57905166,EDWIN J KIEST EL,2016,econ_dis,science,approaches,68
ALP,C4,DALLAS ISD,57905171,LAKEWOOD EL,2016,econ_dis,soc_stud,meets,75
ALP,C4,DALLAS ISD,57905171,LAKEWOOD EL,2016,econ_dis,soc_stud,approaches,92
ALP,C4,DALLAS ISD,57905171,LAKEWOOD EL,2016,econ_dis,science,meets,80
ALP,C4,DALLAS ISD,57905171,LAKEWOOD EL,2016,econ_dis,science,approaches,93
Teams,Teams 1,DALLAS ISD,57905175,UMPHREY LEE EL,2016,econ_dis,soc_stud,meets,18
Teams,Teams 1,DALLAS ISD,57905175,UMPHREY LEE EL,2016,econ_dis,soc_stud,approaches,61
Teams,Teams 1,DALLAS ISD,57905175,UMPHREY LEE EL,2016,econ_dis,science,meets,22
Teams,Teams 1,DALLAS ISD,57905175,UMPHREY LEE EL,2016,econ_dis,science,approaches,56
Teams,Teams 2,DALLAS ISD,57905181,MAPLE LAWN EL,2016,econ_dis,soc_stud,meets,25
Teams,Teams 2,DALLAS ISD,57905181,MAPLE LAWN EL,2016,econ_dis,soc_stud,approaches,66
Teams,Teams 2,DALLAS ISD,57905181,MAPLE LAWN EL,2016,econ_dis,science,meets,29
Teams,Teams 2,DALLAS ISD,57905181,MAPLE LAWN EL,2016,econ_dis,science,approaches,61
Teams,Teams 1,DALLAS ISD,57905184,BEN MILAM EL,2016,econ_dis,soc_stud,meets,44
Teams,Teams 1,DALLAS ISD,57905184,BEN MILAM EL,2016,econ_dis,soc_stud,approaches,82
Teams,Teams 1,DALLAS ISD,57905184,BEN MILAM EL,2016,econ_dis,science,meets,41
Teams,Teams 1,DALLAS ISD,57905184,BEN MILAM EL,2016,econ_dis,science,approaches,79
Alumni Network,NULL,DALLAS ISD,57905195,PRESTON HOLLOW EL,2016,econ_dis,soc_stud,meets,53
Alumni Network,NULL,DALLAS ISD,57905195,PRESTON HOLLOW EL,2016,econ_dis,soc_stud,approaches,77
Alumni Network,NULL,DALLAS ISD,57905195,PRESTON HOLLOW EL,2016,econ_dis,science,meets,41
Alumni Network,NULL,DALLAS ISD,57905195,PRESTON HOLLOW EL,2016,econ_dis,science,approaches,68
Teams,Teams 1,DALLAS ISD,57905197,JOHN H REAGAN EL,2016,econ_dis,soc_stud,meets,21
Teams,Teams 1,DALLAS ISD,57905197,JOHN H REAGAN EL,2016,econ_dis,soc_stud,approaches,67
Teams,Teams 1,DALLAS ISD,57905197,JOHN H REAGAN EL,2016,econ_dis,science,meets,27
Teams,Teams 1,DALLAS ISD,57905197,JOHN H REAGAN EL,2016,econ_dis,science,approaches,67
Alumni Network,NULL,DALLAS ISD,57905202,ORAN M ROBERTS EL,2016,econ_dis,soc_stud,meets,31
Alumni Network,NULL,DALLAS ISD,57905202,ORAN M ROBERTS EL,2016,econ_dis,soc_stud,approaches,70
Alumni Network,NULL,DALLAS ISD,57905202,ORAN M ROBERTS EL,2016,econ_dis,science,meets,26
Alumni Network,NULL,DALLAS ISD,57905202,ORAN M ROBERTS EL,2016,econ_dis,science,approaches,56
Alumni Network,NULL,DALLAS ISD,57905203,DAN D ROGERS EL,2016,econ_dis,soc_stud,meets,53
Alumni Network,NULL,DALLAS ISD,57905203,DAN D ROGERS EL,2016,econ_dis,soc_stud,approaches,88
Alumni Network,NULL,DALLAS ISD,57905203,DAN D ROGERS EL,2016,econ_dis,science,meets,43
Alumni Network,NULL,DALLAS ISD,57905203,DAN D ROGERS EL,2016,econ_dis,science,approaches,79
Teams,Teams 1,DALLAS ISD,57905205,CLINTON P RUSSELL EL,2016,econ_dis,soc_stud,meets,30
Teams,Teams 1,DALLAS ISD,57905205,CLINTON P RUSSELL EL,2016,econ_dis,soc_stud,approaches,64
Teams,Teams 1,DALLAS ISD,57905205,CLINTON P RUSSELL EL,2016,econ_dis,science,meets,32
Teams,Teams 1,DALLAS ISD,57905205,CLINTON P RUSSELL EL,2016,econ_dis,science,approaches,60
Teams,Teams 2,DALLAS ISD,57905207,SAN JACINTO EL,2016,econ_dis,soc_stud,meets,29
Teams,Teams 2,DALLAS ISD,57905207,SAN JACINTO EL,2016,econ_dis,soc_stud,approaches,62
Teams,Teams 2,DALLAS ISD,57905207,SAN JACINTO EL,2016,econ_dis,science,meets,31
Teams,Teams 2,DALLAS ISD,57905207,SAN JACINTO EL,2016,econ_dis,science,approaches,63
Alumni Network,NULL,DALLAS ISD,57905209,ASCHER SILBERSTEIN EL,2016,econ_dis,soc_stud,meets,37
Alumni Network,NULL,DALLAS ISD,57905209,ASCHER SILBERSTEIN EL,2016,econ_dis,soc_stud,approaches,78
Alumni Network,NULL,DALLAS ISD,57905209,ASCHER SILBERSTEIN EL,2016,econ_dis,science,meets,38
Alumni Network,NULL,DALLAS ISD,57905209,ASCHER SILBERSTEIN EL,2016,econ_dis,science,approaches,71
Alumni Network,NULL,DALLAS ISD,57905210,LESLIE A STEMMONS EL,2016,econ_dis,soc_stud,meets,40
Alumni Network,NULL,DALLAS ISD,57905210,LESLIE A STEMMONS EL,2016,econ_dis,soc_stud,approaches,76
Alumni Network,NULL,DALLAS ISD,57905210,LESLIE A STEMMONS EL,2016,econ_dis,science,meets,45
Alumni Network,NULL,DALLAS ISD,57905210,LESLIE A STEMMONS EL,2016,econ_dis,science,approaches,74
Alumni Network,NULL,DALLAS ISD,57905220,MARK TWAIN LEADERSHIP VANGUARD,2016,econ_dis,soc_stud,meets,15
Alumni Network,NULL,DALLAS ISD,57905220,MARK TWAIN LEADERSHIP VANGUARD,2016,econ_dis,soc_stud,approaches,47
Alumni Network,NULL,DALLAS ISD,57905220,MARK TWAIN LEADERSHIP VANGUARD,2016,econ_dis,science,meets,20
Alumni Network,NULL,DALLAS ISD,57905220,MARK TWAIN LEADERSHIP VANGUARD,2016,econ_dis,science,approaches,47
Alumni Network,NULL,DALLAS ISD,57905225,DANIEL WEBSTER EL,2016,econ_dis,soc_stud,meets,16
Alumni Network,NULL,DALLAS ISD,57905225,DANIEL WEBSTER EL,2016,econ_dis,soc_stud,approaches,48
Alumni Network,NULL,DALLAS ISD,57905225,DANIEL WEBSTER EL,2016,econ_dis,science,meets,14
Alumni Network,NULL,DALLAS ISD,57905225,DANIEL WEBSTER EL,2016,econ_dis,science,approaches,40
Alumni Network,NULL,DALLAS ISD,57905229,WINNETKA EL,2016,econ_dis,soc_stud,meets,40
Alumni Network,NULL,DALLAS ISD,57905229,WINNETKA EL,2016,econ_dis,soc_stud,approaches,78
Alumni Network,NULL,DALLAS ISD,57905229,WINNETKA EL,2016,econ_dis,science,meets,38
Alumni Network,NULL,DALLAS ISD,57905229,WINNETKA EL,2016,econ_dis,science,approaches,72
Teams,Teams 1,DALLAS ISD,57905235,BIRDIE ALEXANDER EL,2016,econ_dis,soc_stud,meets,21
Teams,Teams 1,DALLAS ISD,57905235,BIRDIE ALEXANDER EL,2016,econ_dis,soc_stud,approaches,56
Teams,Teams 1,DALLAS ISD,57905235,BIRDIE ALEXANDER EL,2016,econ_dis,science,meets,21
Teams,Teams 1,DALLAS ISD,57905235,BIRDIE ALEXANDER EL,2016,econ_dis,science,approaches,58
Teams,Teams 2,DALLAS ISD,57905236,NANCY J COCHRAN EL,2016,econ_dis,soc_stud,meets,21
Teams,Teams 2,DALLAS ISD,57905236,NANCY J COCHRAN EL,2016,econ_dis,soc_stud,approaches,72
Teams,Teams 2,DALLAS ISD,57905236,NANCY J COCHRAN EL,2016,econ_dis,science,meets,24
Teams,Teams 2,DALLAS ISD,57905236,NANCY J COCHRAN EL,2016,econ_dis,science,approaches,60
Teams,Teams 2,DALLAS ISD,57905250,WHITNEY M YOUNG JR EL,2016,econ_dis,soc_stud,meets,26
Teams,Teams 2,DALLAS ISD,57905250,WHITNEY M YOUNG JR EL,2016,econ_dis,soc_stud,approaches,67
Teams,Teams 2,DALLAS ISD,57905250,WHITNEY M YOUNG JR EL,2016,econ_dis,science,meets,22
Teams,Teams 2,DALLAS ISD,57905250,WHITNEY M YOUNG JR EL,2016,econ_dis,science,approaches,56
Alumni Network,NULL,DALLAS ISD,57905269,ONESIMO HERNANDEZ EL,2016,econ_dis,soc_stud,meets,16
Alumni Network,NULL,DALLAS ISD,57905269,ONESIMO HERNANDEZ EL,2016,econ_dis,soc_stud,approaches,47
Alumni Network,NULL,DALLAS ISD,57905269,ONESIMO HERNANDEZ EL,2016,econ_dis,science,meets,14
Alumni Network,NULL,DALLAS ISD,57905269,ONESIMO HERNANDEZ EL,2016,econ_dis,science,approaches,44
Teams,Teams 1,DALLAS ISD,57905273,PLEASANT GROVE EL,2016,econ_dis,soc_stud,meets,25
Teams,Teams 1,DALLAS ISD,57905273,PLEASANT GROVE EL,2016,econ_dis,soc_stud,approaches,70
Teams,Teams 1,DALLAS ISD,57905273,PLEASANT GROVE EL,2016,econ_dis,science,meets,35
Teams,Teams 1,DALLAS ISD,57905273,PLEASANT GROVE EL,2016,econ_dis,science,approaches,69
ALP,C4,DALLAS ISD,57905278,LEONIDES GONZALEZ CIGARROA MD EL,2016,econ_dis,soc_stud,meets,21
ALP,C4,DALLAS ISD,57905278,LEONIDES GONZALEZ CIGARROA MD EL,2016,econ_dis,soc_stud,approaches,66
ALP,C4,DALLAS ISD,57905278,LEONIDES GONZALEZ CIGARROA MD EL,2016,econ_dis,science,meets,20
ALP,C4,DALLAS ISD,57905278,LEONIDES GONZALEZ CIGARROA MD EL,2016,econ_dis,science,approaches,56
Teams,Teams 2,DALLAS ISD,57905287,CELESTINO MAURICIO SOTO JR EL,2016,econ_dis,soc_stud,meets,24
Teams,Teams 2,DALLAS ISD,57905287,CELESTINO MAURICIO SOTO JR EL,2016,econ_dis,soc_stud,approaches,60
Teams,Teams 2,DALLAS ISD,57905287,CELESTINO MAURICIO SOTO JR EL,2016,econ_dis,science,meets,30
Teams,Teams 2,DALLAS ISD,57905287,CELESTINO MAURICIO SOTO JR EL,2016,econ_dis,science,approaches,63
ALP,C4,DALLAS ISD,57905304,GEORGE HERBERT WALKER BUSH EL,2016,econ_dis,soc_stud,meets,30
ALP,C4,DALLAS ISD,57905304,GEORGE HERBERT WALKER BUSH EL,2016,econ_dis,soc_stud,approaches,66
ALP,C4,DALLAS ISD,57905304,GEORGE HERBERT WALKER BUSH EL,2016,econ_dis,science,meets,37
ALP,C4,DALLAS ISD,57905304,GEORGE HERBERT WALKER BUSH EL,2016,econ_dis,science,approaches,71
Alumni Network,NULL,DALLAS ISD,57905353,ANN RICHARDS MIDDLE,2016,econ_dis,soc_stud,meets,20
Alumni Network,NULL,DALLAS ISD,57905353,ANN RICHARDS MIDDLE,2016,econ_dis,soc_stud,approaches,60
Alumni Network,NULL,DALLAS ISD,57905353,ANN RICHARDS MIDDLE,2016,econ_dis,science,meets,22
Alumni Network,NULL,DALLAS ISD,57905353,ANN RICHARDS MIDDLE,2016,econ_dis,science,approaches,62
Teams,Teams 1,FORT WORTH ISD,220905045,FOREST OAK MIDDLE,2016,econ_dis,soc_stud,meets,15
Teams,Teams 1,FORT WORTH ISD,220905045,FOREST OAK MIDDLE,2016,econ_dis,soc_stud,approaches,46
Teams,Teams 1,FORT WORTH ISD,220905045,FOREST OAK MIDDLE,2016,econ_dis,science,meets,16
Teams,Teams 1,FORT WORTH ISD,220905045,FOREST OAK MIDDLE,2016,econ_dis,science,approaches,55
Teams,Teams 1,FORT WORTH ISD,220905058,STRIPLING MIDDLE,2016,econ_dis,soc_stud,meets,42
Teams,Teams 1,FORT WORTH ISD,220905058,STRIPLING MIDDLE,2016,econ_dis,soc_stud,approaches,79
Teams,Teams 1,FORT WORTH ISD,220905058,STRIPLING MIDDLE,2016,econ_dis,science,meets,43
Teams,Teams 1,FORT WORTH ISD,220905058,STRIPLING MIDDLE,2016,econ_dis,science,approaches,78
Teams,Teams 1,FORT WORTH ISD,220905059,J MARTIN JACQUET MIDDLE,2016,econ_dis,soc_stud,meets,13
Teams,Teams 1,FORT WORTH ISD,220905059,J MARTIN JACQUET MIDDLE,2016,econ_dis,soc_stud,approaches,44
Teams,Teams 1,FORT WORTH ISD,220905059,J MARTIN JACQUET MIDDLE,2016,econ_dis,science,meets,19
Teams,Teams 1,FORT WORTH ISD,220905059,J MARTIN JACQUET MIDDLE,2016,econ_dis,science,approaches,53
Teams,Teams 1,FORT WORTH ISD,220905071,BENBROOK MIDDLE/HIGH SCHOOL,2016,econ_dis,soc_stud,meets,40
Teams,Teams 1,FORT WORTH ISD,220905071,BENBROOK MIDDLE/HIGH SCHOOL,2016,econ_dis,soc_stud,approaches,74
Teams,Teams 1,FORT WORTH ISD,220905071,BENBROOK MIDDLE/HIGH SCHOOL,2016,econ_dis,science,meets,42
Teams,Teams 1,FORT WORTH ISD,220905071,BENBROOK MIDDLE/HIGH SCHOOL,2016,econ_dis,science,approaches,70
Teams,Teams 1,FORT WORTH ISD,220905105,WEST HANDLEY EL,2016,econ_dis,soc_stud,meets,7
Teams,Teams 1,FORT WORTH ISD,220905105,WEST HANDLEY EL,2016,econ_dis,soc_stud,approaches,49
Teams,Teams 1,FORT WORTH ISD,220905105,WEST HANDLEY EL,2016,econ_dis,science,meets,17
Teams,Teams 1,FORT WORTH ISD,220905105,WEST HANDLEY EL,2016,econ_dis,science,approaches,46
Teams,Teams 1,FORT WORTH ISD,220905117,COMO EL,2016,econ_dis,soc_stud,meets,9
Teams,Teams 1,FORT WORTH ISD,220905117,COMO EL,2016,econ_dis,soc_stud,approaches,48
Teams,Teams 1,FORT WORTH ISD,220905117,COMO EL,2016,econ_dis,science,meets,9
Teams,Teams 1,FORT WORTH ISD,220905117,COMO EL,2016,econ_dis,science,approaches,40
Teams,Teams 1,FORT WORTH ISD,220905120,RUFINO MENDOZA SR EL,2016,econ_dis,soc_stud,meets,15
Teams,Teams 1,FORT WORTH ISD,220905120,RUFINO MENDOZA SR EL,2016,econ_dis,soc_stud,approaches,52
Teams,Teams 1,FORT WORTH ISD,220905120,RUFINO MENDOZA SR EL,2016,econ_dis,science,meets,20
Teams,Teams 1,FORT WORTH ISD,220905120,RUFINO MENDOZA SR EL,2016,econ_dis,science,approaches,45
Teams,Teams 1,FORT WORTH ISD,220905124,MAUDE I LOGAN EL,2016,econ_dis,soc_stud,meets,12
Teams,Teams 1,FORT WORTH ISD,220905124,MAUDE I LOGAN EL,2016,econ_dis,soc_stud,approaches,48
Teams,Teams 1,FORT WORTH ISD,220905124,MAUDE I LOGAN EL,2016,econ_dis,science,meets,16
Teams,Teams 1,FORT WORTH ISD,220905124,MAUDE I LOGAN EL,2016,econ_dis,science,approaches,45
Teams,Teams 1,FORT WORTH ISD,220905129,JOHN T WHITE EL,2016,econ_dis,soc_stud,meets,8
Teams,Teams 1,FORT WORTH ISD,220905129,JOHN T WHITE EL,2016,econ_dis,soc_stud,approaches,43
Teams,Teams 1,FORT WORTH ISD,220905129,JOHN T WHITE EL,2016,econ_dis,science,meets,16
Teams,Teams 1,FORT WORTH ISD,220905129,JOHN T WHITE EL,2016,econ_dis,science,approaches,49
Teams,Teams 1,FORT WORTH ISD,220905144,MITCHELL BOULEVARD EL,2016,econ_dis,soc_stud,meets,12
Teams,Teams 1,FORT WORTH ISD,220905144,MITCHELL BOULEVARD EL,2016,econ_dis,soc_stud,approaches,45
Teams,Teams 1,FORT WORTH ISD,220905144,MITCHELL BOULEVARD EL,2016,econ_dis,science,meets,18
Teams,Teams 1,FORT WORTH ISD,220905144,MITCHELL BOULEVARD EL,2016,econ_dis,science,approaches,46
Teams,Teams 1,FORT WORTH ISD,220905148,CHARLES NASH EL,2016,econ_dis,soc_stud,meets,54
Teams,Teams 1,FORT WORTH ISD,220905148,CHARLES NASH EL,2016,econ_dis,soc_stud,approaches,79
Teams,Teams 1,FORT WORTH ISD,220905148,CHARLES NASH EL,2016,econ_dis,science,meets,49
Teams,Teams 1,FORT WORTH ISD,220905148,CHARLES NASH EL,2016,econ_dis,science,approaches,74
Teams,Teams 1,FORT WORTH ISD,220905160,MAUDRIE WALTON EL,2016,econ_dis,soc_stud,meets,12
Teams,Teams 1,FORT WORTH ISD,220905160,MAUDRIE WALTON EL,2016,econ_dis,soc_stud,approaches,51
Teams,Teams 1,FORT WORTH ISD,220905160,MAUDRIE WALTON EL,2016,econ_dis,science,meets,10
Teams,Teams 1,FORT WORTH ISD,220905160,MAUDRIE WALTON EL,2016,econ_dis,science,approaches,44
Teams,Teams 1,FORT WORTH ISD,220905219,LOWERY ROAD,2016,econ_dis,soc_stud,meets,34
Teams,Teams 1,FORT WORTH ISD,220905219,LOWERY ROAD,2016,econ_dis,soc_stud,approaches,73
Teams,Teams 1,FORT WORTH ISD,220905219,LOWERY ROAD,2016,econ_dis,science,meets,35
Teams,Teams 1,FORT WORTH ISD,220905219,LOWERY ROAD,2016,econ_dis,science,approaches,71
Teams,Teams 1,FORT WORTH ISD,220905225,BONNIE BRAE,2016,econ_dis,soc_stud,meets,47
Teams,Teams 1,FORT WORTH ISD,220905225,BONNIE BRAE,2016,econ_dis,soc_stud,approaches,77
Teams,Teams 1,FORT WORTH ISD,220905225,BONNIE BRAE,2016,econ_dis,science,meets,33
Teams,Teams 1,FORT WORTH ISD,220905225,BONNIE BRAE,2016,econ_dis,science,approaches,76
ALP,C3,UPLIFT EDUCATION,57803003,UPLIFT EDUCATION - UPLIFT GRAND PR,2017,econ_dis,soc_stud,approaches,60
ALP,C3,UPLIFT EDUCATION,57803003,UPLIFT EDUCATION - UPLIFT GRAND PR,2017,econ_dis,soc_stud,meets,36
ALP,C3,UPLIFT EDUCATION,57803003,UPLIFT EDUCATION - UPLIFT GRAND PR,2017,econ_dis,science,approaches,58
ALP,C3,UPLIFT EDUCATION,57803003,UPLIFT EDUCATION - UPLIFT GRAND PR,2017,econ_dis,science,meets,36
Alumni Network,NULL,UPLIFT EDUCATION,57803007,UPLIFT HAMPTON PREPARATORY H S,2017,econ_dis,soc_stud,approaches,65
Alumni Network,NULL,UPLIFT EDUCATION,57803007,UPLIFT HAMPTON PREPARATORY H S,2017,econ_dis,soc_stud,meets,31
Alumni Network,NULL,UPLIFT EDUCATION,57803007,UPLIFT HAMPTON PREPARATORY H S,2017,econ_dis,science,approaches,71
Alumni Network,NULL,UPLIFT EDUCATION,57803007,UPLIFT HAMPTON PREPARATORY H S,2017,econ_dis,science,meets,49
ALP,C3,UPLIFT EDUCATION,57803010,UPLIFT PEAK PREPARATORY H S,2017,econ_dis,soc_stud,approaches,73
ALP,C3,UPLIFT EDUCATION,57803010,UPLIFT PEAK PREPARATORY H S,2017,econ_dis,soc_stud,meets,18
ALP,C3,UPLIFT EDUCATION,57803010,UPLIFT PEAK PREPARATORY H S,2017,econ_dis,science,approaches,71
ALP,C3,UPLIFT EDUCATION,57803010,UPLIFT PEAK PREPARATORY H S,2017,econ_dis,science,meets,54
Alumni Network,NULL,UPLIFT EDUCATION,57803044,UPLIFT HAMPTON PREPARATORY MIDDLE,2017,econ_dis,soc_stud,approaches,61
Alumni Network,NULL,UPLIFT EDUCATION,57803044,UPLIFT HAMPTON PREPARATORY MIDDLE,2017,econ_dis,soc_stud,meets,18
Alumni Network,NULL,UPLIFT EDUCATION,57803044,UPLIFT HAMPTON PREPARATORY MIDDLE,2017,econ_dis,science,approaches,67
Alumni Network,NULL,UPLIFT EDUCATION,57803044,UPLIFT HAMPTON PREPARATORY MIDDLE,2017,econ_dis,science,meets,27
Alumni Network,NULL,UPLIFT EDUCATION,57803045,UPLIFT WILLIAMS PREPARATORY MIDDLE,2017,econ_dis,soc_stud,approaches,86
Alumni Network,NULL,UPLIFT EDUCATION,57803045,UPLIFT WILLIAMS PREPARATORY MIDDLE,2017,econ_dis,soc_stud,meets,57
Alumni Network,NULL,UPLIFT EDUCATION,57803045,UPLIFT WILLIAMS PREPARATORY MIDDLE,2017,econ_dis,science,approaches,83
Alumni Network,NULL,UPLIFT EDUCATION,57803045,UPLIFT WILLIAMS PREPARATORY MIDDLE,2017,econ_dis,science,meets,42
Alumni Network,NULL,UPLIFT EDUCATION,57803048,UPLIFT PEAK PREPARATORY MIDDLE,2017,econ_dis,soc_stud,approaches,71
Alumni Network,NULL,UPLIFT EDUCATION,57803048,UPLIFT PEAK PREPARATORY MIDDLE,2017,econ_dis,soc_stud,meets,31
Alumni Network,NULL,UPLIFT EDUCATION,57803048,UPLIFT PEAK PREPARATORY MIDDLE,2017,econ_dis,science,approaches,72
Alumni Network,NULL,UPLIFT EDUCATION,57803048,UPLIFT PEAK PREPARATORY MIDDLE,2017,econ_dis,science,meets,35
ALP,C3,UPLIFT EDUCATION,57803102,UPLIFT EDUCATION - INFINITY PREPAR,2017,econ_dis,soc_stud,approaches,69
ALP,C3,UPLIFT EDUCATION,57803102,UPLIFT EDUCATION - INFINITY PREPAR,2017,econ_dis,soc_stud,meets,40
ALP,C3,UPLIFT EDUCATION,57803102,UPLIFT EDUCATION - INFINITY PREPAR,2017,econ_dis,science,approaches,65
ALP,C3,UPLIFT EDUCATION,57803102,UPLIFT EDUCATION - INFINITY PREPAR,2017,econ_dis,science,meets,36
ALP,C3,UPLIFT EDUCATION,57803105,UPLIFT PINNACLE PREPARATORY PRI,2017,econ_dis,soc_stud,approaches,73
ALP,C3,UPLIFT EDUCATION,57803105,UPLIFT PINNACLE PREPARATORY PRI,2017,econ_dis,soc_stud,meets,39
ALP,C3,UPLIFT EDUCATION,57803105,UPLIFT PINNACLE PREPARATORY PRI,2017,econ_dis,science,approaches,63
ALP,C3,UPLIFT EDUCATION,57803105,UPLIFT PINNACLE PREPARATORY PRI,2017,econ_dis,science,meets,31
ALP,C3,UPLIFT EDUCATION,57803109,UPLIFT SUMMIT INTERNATIONAL PRI,2017,econ_dis,soc_stud,approaches,81
ALP,C3,UPLIFT EDUCATION,57803109,UPLIFT SUMMIT INTERNATIONAL PRI,2017,econ_dis,soc_stud,meets,46
ALP,C3,UPLIFT EDUCATION,57803109,UPLIFT SUMMIT INTERNATIONAL PRI,2017,econ_dis,science,approaches,72
ALP,C3,UPLIFT EDUCATION,57803109,UPLIFT SUMMIT INTERNATIONAL PRI,2017,econ_dis,science,meets,52
ALP,C3,UPLIFT EDUCATION,57803110,UPLIFT PEAK PREPARATORY PRI,2017,econ_dis,soc_stud,approaches,76
ALP,C3,UPLIFT EDUCATION,57803110,UPLIFT PEAK PREPARATORY PRI,2017,econ_dis,soc_stud,meets,45
ALP,C3,UPLIFT EDUCATION,57803110,UPLIFT PEAK PREPARATORY PRI,2017,econ_dis,science,approaches,70
ALP,C3,UPLIFT EDUCATION,57803110,UPLIFT PEAK PREPARATORY PRI,2017,econ_dis,science,meets,40
Alumni Network,NULL,DALLAS ISD,57905001,BRYAN ADAMS H S,2017,econ_dis,soc_stud,approaches,71
Alumni Network,NULL,DALLAS ISD,57905001,BRYAN ADAMS H S,2017,econ_dis,soc_stud,meets,34
Alumni Network,NULL,DALLAS ISD,57905001,BRYAN ADAMS H S,2017,econ_dis,science,approaches,55
Alumni Network,NULL,DALLAS ISD,57905001,BRYAN ADAMS H S,2017,econ_dis,science,meets,42
Alumni Network,NULL,DALLAS ISD,57905013,FRANKLIN D ROOSEVELT H S,2017,econ_dis,soc_stud,approaches,67
Alumni Network,NULL,DALLAS ISD,57905013,FRANKLIN D ROOSEVELT H S,2017,econ_dis,soc_stud,meets,20
Alumni Network,NULL,DALLAS ISD,57905013,FRANKLIN D ROOSEVELT H S,2017,econ_dis,science,approaches,38
Alumni Network,NULL,DALLAS ISD,57905013,FRANKLIN D ROOSEVELT H S,2017,econ_dis,science,meets,22
Teams,Teams 1,DALLAS ISD,57905014,W W SAMUELL H S,2017,econ_dis,soc_stud,approaches,75
Teams,Teams 1,DALLAS ISD,57905014,W W SAMUELL H S,2017,econ_dis,soc_stud,meets,44
Teams,Teams 1,DALLAS ISD,57905014,W W SAMUELL H S,2017,econ_dis,science,approaches,43
Teams,Teams 1,DALLAS ISD,57905014,W W SAMUELL H S,2017,econ_dis,science,meets,28
